,text,class
476,"Answer:JBL 5.1 Surround Sound with 510W of power.
#ContestAlert #TheJBLEdge
#JBL #DareToListen #WhereYourMusicsAt #TheJBLEdge #InsideEdge #InsideEdge2 #Cricket #CricketFever
Join @sujitha1212 @AAmbigaapathy @Madhubalaa5",cricket
477,"Credit to the crowd there though, no boos heard for Warner’s ton. Dare say if he gets one or more in the ashes the crowd reaction might be different  #cricket",cricket
478,"Pak win the toss and chose to bat first against srika

#PAKvSL #pakvsSL #SLvPAK #Cricket #Pakistan #SriLanka",cricket
479,"Pakistan will bat first after winning the toss! 

#AUSvPAK #T20I #Cricket",cricket
480,"I think we need to find the right balance between senior and young players. It is not right to sideline players who are over 30, just because of their age, and performance should be the only criteria for selection. Tanvir said, read more on @Cricistan #Cricket #PCB",cricket
481,"After sleeping on it, here is my reaction to the first #ashes test.

A THREAD:

#ashes #bbccricket #skycricket #engvaus #Cricket",cricket
482,Ramiz Raja:We should back our team Pakistan instead of seeing Srilankan players .If we want Cricket back in Pakistan  you people come to stadiums in large numbers so that we can say that there is no such danger in playing in Pakistan.#CRICKET,cricket
483,"It wasn't the same #No1 team few things really needs changes,Fakhar should do something extra special to justify his place.Bring Malik/hafeez in middleorder back,Wahab is not performing so hasnain should be in,Irfan out Shaheen in and please Asif Ali not again.
#AUSvPAK #Cricket",cricket
484,"Chennai Super Kings 
 #GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest @JioFanClub",cricket
485,"@realshoaibmalik Asif @MHafeez22 @ImamUlHaq12 r major contributor in losing match wid AUS.its time Shoaib shud retire 4m #Cricket Hafeez v.wrong shot as Imam just given away his wickt Asif you didn't even tried to play,player try remedy thmselve 4m mistake as u did in fielding",cricket
486,"1. Bat
2. Ball
3. Helmet
4. MOM Trophy
5. Stump Bail
6. WorldCup Trophy

#cricket #ZebWorldCup #CWC19 #Zebronics
@zebronics

Join
@witty_vishal 
@G_hsr7 
@sanketdhende
@prachimana
@Sanjiv_34
@misssmita3
@NikitaBobade3",cricket
487,#AUSvPAK #AUSvsPAK #Australia has been bowled out for 580 runs with a lead of 340 runs & #Pakistan will have to bat for at least 15 overs today. Interesting last one hour on the cards. #Cricket #Sports #SportsNews #CricketNews #YasirShah took 4 wickets.,cricket
488,"It's great to see @BCCI support  @ACBofficials in their cricket journey. 
@Irelandcricket vs @ACBofficials happening in Dehradun is brilliant, hope the crowds are coming in.

#Cricket
#AFGvIRE",cricket
489,"Quaid-E-Azam Trophy prize-
winners: Player of the
tournament: Zafar Gohar Batsman
of the tournament: Imran Butt
Bowler of the tournament:
Nauman Ali Wicket-keeper of the tournament: Kamran Akmal Best
players in the final: Umar Akmal &
Bilal Asif #QeATrophy #Cricket",cricket
490,"India Vs SA : 
Spinner Shahbaz Nadeem added to India’s Squad for third Test after Kuldeep yadhav complained of left shoulder pain. 
#sakal #sakalnews #Cricket #INDvsSA #testmatch #india #cricektnews",cricket
491,"Are you ready,

10 Hours to Begin for the 4th Edition of Women's #KiaSuperLeague 
#KSL  #KSL2019
@VipersKSL
@WesternStormKSL
@surreycricket
@LightningKSL
@LancsCricketWMN
@YorksDiamonds
@englandcricket
#Cricket",cricket
492,"Misbah jaisa coach ho ga tou powerplay me bhi singles hi baneingay 
#Cricket",cricket
493,"List A #Cricket 

Mayank Agarwal @mayankcricket 

3,605 runs in 75 matches 
Average 48.71 
Strike Rate 100.72 
12 centuries  
Best: 176 
#PromisingTalent #TeamIndia",cricket
494,"@TheAMShowNZ must be like a knife to Mark Richardson talking about Australia winning in cricket! #hereaustraliacome

Great pleasure to see him squirm!

#Cricket",cricket
495,"INDIA TEAM 

#WorldCup2019 #cricket #CricketWorldCup2019 #Contest #viratkohli #India #Pakistan
@YokohamaIndia 

Join
@GauravP26479152
@aakash_beast786
@misssmita3
@pavangaulkar14
@khemka_nidhi",cricket
496,"#AFGvIRE

Most sixes in a T20I innings:

16 Hazratullah Zazai v Ireland today
14 Aaron Finch v England in 2013
13 Richard Levi v NZ in 2012
12 Evin Lewis v India in 2017
11 Chris Gayle v England in 2016
#AFGvIRE #Cricket",cricket
497,"Two things that stood out to me in the #AusvIndia 3rd ODI #Cricket match.

1. @msdhoni's stumping of the wide ball. Pure master class.

2. @G_Maxi32's drop catch off #Dhoni. Costing a match. 

Remember MSD saying on his biopic, ""We prioritize fielders over experienced batsmen.""",cricket
498,"INDIA 
@sixitsports
#WiNiT #SiXiT #Contest #Predict #maximumWickets
#INDvWI #cricket #India #WestIndies #INDvWI #WednesdayMotivation 

Join here friends
@MayurMa46334426
@Rupalpiya
@pppppiya",cricket
499,Hope to win  #quiz #Cricket #GenoSportsClub #SportsTrivia,cricket
